@relation 'Imagette-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval-Sweka.attributeSelection.BestFirst -D 2 -N 15-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.InfoGainAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 50'

@attribute Airs_Center_X_0_9 numeric
@attribute Airs_Center_X_0_16 numeric
@attribute Hough_Lines_Horizontal_Global numeric
@attribute Airs_Center_X_0_4 numeric
@attribute Hough_Lines_DiagonalPos_3_4 numeric
@attribute Airs_Center_X_2_9 numeric
@attribute Airs_Center_X_0_25 numeric
@attribute Hough_Lines_Horizontal_4_9 numeric
@attribute Hough_Circles_Radius_Global numeric
@attribute Hough_Lines_DiagonalPos_Global numeric
@attribute Airs_Center_X_7_16 numeric
@attribute Hough_Lines_Vertical_4_9 numeric
@attribute Airs_Center_Y_9_25 numeric
@attribute Mass_Center_Y_0_9 numeric
@attribute Mass_Center_Y_2_9 numeric
@attribute Airs_Center_X_14_25 numeric
@attribute Airs_Center_X_17_25 numeric
@attribute Airs_Center_X_20_25 numeric
@attribute Airs_Center_X_9_16 numeric
@attribute Mass_Center_Y_0_16 numeric
@attribute Hough_Lines_Vertical_Global numeric
@attribute Hough_Lines_DiagonalNeg_Global numeric
@attribute Airs_Center_X_4_25 numeric
@attribute Hough_Lines_DiagonalNeg_1_4 numeric
@attribute Airs_Center_X_GLOBAL numeric
@attribute Airs_Triangle_1_X_9_25 numeric
@attribute Mass_Center_X_0_25 numeric
@attribute Airs_Center_X_7_25 numeric
@attribute Mass_Center_X_7_16 numeric
@attribute Mass_Center_Y_7_9 numeric
@attribute Airs_Center_X_4_9 numeric
@attribute Harris_Corners_X_0_16 numeric
@attribute Airs_Center_X_12_25 numeric
@attribute Hough_Lines_Horizontal_1_9 numeric
@attribute Hough_Lines_DiagonalNeg_3_4 numeric
@attribute Mass_Center_Y_8_9 numeric
@attribute Harris_Corners_X_0_25 numeric
@attribute Airs_Center_X_8_25 numeric
@attribute Airs_Center_X_1_4 numeric
@attribute Airs_Triangle_1_X_0_25 numeric
@attribute Airs_Center_X_15_16 numeric
@attribute Black_Pixel_4_9 numeric
@attribute Airs_Center_X_2_4 numeric
@attribute Airs_Center_X_2_25 numeric
@attribute Mass_Center_Y_9_16 numeric
@attribute Hough_Lines_DiagonalPos_0_4 numeric
@attribute Airs_Center_X_5_25 numeric
@attribute Airs_Triangle_1_Y_4_9 numeric
@attribute Airs_Center_X_7_9 numeric
@attribute Airs_Center_X_24_25 numeric
@attribute Class {accident,bomb,car,casualty,electricity,fire-brigade,fire,flood,gas,injury,paramedics,person,police,road-block}

@data
51.709,47.7778,14.5833,55.1449,25,49.1667,20.8333,31.5789,25.0877,39.5833,13.3333,15.7895,151.367,0.53675,0.595585,44.4444,0,62.5,62.2222,0.750345,6.25,39.5833,48.6111,17.8571,50.1046,-57.1931,0.208939,0,0.077778,0.252044,52.2354,97.7778,45.6714,44.4444,41.6667,0.805256,38.8889,83.3333,44.455,2.77778,57.7778,18.8994,65.9341,0,0.631975,18.1818,33.3333,-34.3589,50,20.8333,casualty
50.7587,43.797,23.0769,51.4917,0,55.1638,48.3333,40,20.6026,30.7692,2.63158,20,177.778,0.492741,0.588118,25,0,60,61.8421,0.662378,12.8205,33.3333,48.3333,22.7273,49.6753,32.0833,0.102723,0,0,0.214801,53.7031,97.3684,46.4055,60,100,0.802095,96.6667,61.6667,45.4194,3.33333,54.5731,20.9804,59.0909,0,0.607189,22.7273,26.6667,72.6186,49.0196,21.6667,casualty
90.9091,0,6.25,54.5455,0,54.5455,0,0,21.7105,37.5,28.125,50,315.152,0,0.728669,19.2308,23.0769,19.2308,59.375,0,31.25,25,50,28.5714,50,84.6154,0,0,0.265351,0.256275,47.7273,79.1667,46.1538,0,75,0.685253,84.6154,46.1538,42.7807,0,46.875,35.6364,51.5152,46.1538,0.763158,25,30.7692,16,47.7273,46.1538,casualty
76.087,0,0,64.2857,20,32.6087,0,100,18.8144,18.1818,38.2353,0,249.307,0.578125,0.514678,46.4286,35.7143,46.4286,32.3529,0,59.0909,22.7273,0,66.6667,44.1778,7.14286,0,0,0.364379,0.3308,47.8261,94.1176,46.4286,50,40,0.532639,71.4286,82.1429,44.2857,0,50,17.5272,40,53.5714,0.630556,50,53.5714,185.547,47.8261,53.5714,casualty
48.3333,77.2727,27.2727,57.5465,28.5714,13.3333,88.8889,57.1429,23.3422,27.2727,31.8182,0,259.516,0.579634,0.538953,33.3333,27.7778,48.8562,0,0.661905,13.6364,31.8182,47.2222,10,45.2015,25.641,0,0,0.323764,0.126437,53.5823,95.4545,47.2222,0,42.8571,0.296552,94.4444,63.8889,47.037,88.8889,50,31.1494,51.1111,77.7778,0,42.8571,39.8148,45.2758,48.3333,0,casualty
51.6667,79.5455,29.0323,61.5873,28.5714,3.33333,0,37.5,21.1693,19.3548,40.9091,25,227.206,0.316498,0.318182,22.2222,36.1111,41.6667,4.54545,0,29.0323,22.5806,57.2222,25,48.8007,88.8889,0,0,0.441786,0.19349,48.3333,95.4545,47.2222,50,57.1429,0.709656,94.4444,44.4444,38.4127,0,47.7273,25.1515,46.3462,80.5556,0,40,41.2517,2.57117,48.3333,49.6589,casualty
62.963,75,17.8571,66.2377,33.3333,11.1111,87.5,14.2857,20.216,35.7143,44.3571,0,204.082,0.404557,0.583939,37.5,40.625,46.875,10,0.718518,25,21.4286,46.875,25,42.4286,87.5,0,0,0.40119,0.163226,53.7037,95,46.875,100,66.6667,0.502666,93.75,71.875,32.5,87.5,42.5,24.7942,35,75,0.648148,45.4545,32.1023,7.71605,48.1481,65.625,casualty
66.1765,74,57.1429,55.3699,30,19.1176,90,80,21.067,7.14286,46,0,238.095,0.480431,0.518254,45,47.5,54.5775,14,0.745192,10.7143,25,46.1765,38.4615,54.8544,136.316,0,0,0.350188,0.194048,48.5294,96,47.5,85.7143,30,0.592857,95,0,49.0196,90,48,19.6639,56.8627,70,0.738462,26.6667,57.2059,110.409,47.0588,5,casualty
56.8903,51.6129,46.4286,63.5362,0,40.1099,0,25,26.5654,35.7143,40.3226,16.6667,175.62,0.682911,0.572579,32,0,48,46.8591,0.889363,0,17.8571,50,13.6364,49.6032,-32.1026,0,0,0,0.165465,48.8095,45.1613,48,100,50,0.158596,76,72,46.3543,0,67.7419,29.1506,49.2063,0,0.566259,21.4286,42,7.3046,25,32,casualty
52.0742,48.3871,20,53.6174,0,54.7619,50,46.1538,31.203,48,0,0,72.314,0.477499,0.531796,10,0,54,51.6129,0.504972,8,24,48,0,50.3968,4,0.59026,0,0,0.074646,51.1905,45.1613,46,11.1111,0,0,94.6667,48,48.5736,109.656,48.3871,26.0618,50.7937,0,0.520067,11.1111,26,-53.5412,48.8095,16,casualty
50.1895,48.3333,17.2414,56.6588,0,53.75,81.25,20,25.1823,27.5862,0,13.3333,208.333,0.588831,0.640071,6.25,0,47.8272,55,0.539918,20.6897,34.4828,47.9167,23.5294,50,40.88,0.416667,0,0,0.150253,48.75,10,43.75,33.3333,80,0.584795,95.8333,47.9167,47.7635,87.5,48.3333,28,50,0,0.705302,16.6667,18.75,-7.72727,48.75,22.9167,casualty
48.8095,0,28.125,56.186,0,41.4181,0,61.5385,23.775,37.5,23.4375,0,227.273,0.666416,0.502751,22,18,30,45.0431,0,9.375,25,48,5.26316,51.1806,47.6757,0,0,0.212845,0.157906,47.0391,1.5625,48,66.6667,80,0.690688,14,60,44.147,0,48.4375,25.9331,59.375,68,0.632373,23.0769,30,6.92015,48.8095,36,casualty
92.6829,0,7.69231,85.4845,11.1111,40.2439,0,18.75,22.4944,53.8462,5,31.25,107.015,0,0.632128,16.6667,0,0,15,0,23.0769,15.3846,45.8333,8,39.0251,-10.4167,0,0,0.055556,0.087392,48.7805,0,62.5,0,77.7778,0.268934,0,54.1667,33.2372,0,55,26.5804,49.1803,0,0.559685,0,43.75,-2.40186,48.7805,43.75,casualty
69.697,0,3.7037,80.3668,0,40.8081,0,25,23.9886,33.3333,20,37.5,160.681,0.84675,0.725071,35,7.5,0,4,0,33.3333,29.6296,37.5,21.4286,42.1009,-12,0,0,0.193333,0.150712,50.2525,0,57.5,20,71.4286,0.277001,0,65,32.9574,0,64,29.526,48,0,0,0,50,-2.02296,25.7576,47.5,casualty
0,0,15.3846,61.4384,0,50,0,50,20.1829,42.3077,16,21.4286,160.681,0,0.421405,22.5,7.5,81.5,56,0,26.9231,15.3846,57.0098,12.5,49.5,5,0,0,0.211183,0.092162,57.5758,0,35,0,100,0.399249,0,57.5,40.6703,0,56,33.3333,49,0,0.665939,0,30,-109.577,48.4848,25,casualty
61.2903,0,7.14286,70.6522,0,46.7742,0,12.5,21.2424,35.7143,10.8696,37.5,216.942,0.583333,0.72154,5.55556,0,69.4444,60.8696,0,25,32.1429,52.7778,25,48.9247,5.55556,0,83.3333,0.083333,0.270517,48.3871,91.3043,50,20,83.3333,0.749691,0,44.4444,38.549,0,47.8261,37.5448,47.8261,0,0.737654,16.6667,22.2222,470.679,48.3871,30.5556,casualty
93.0556,0,16.6667,81.8182,0,42.0175,0,27.2727,25.4955,33.3333,14.8148,9.09091,185.95,0,0.662212,15.9091,4.54545,0,61.1111,0,20.8333,29.1667,52.2727,14.2857,49.5455,-33.6152,0,0,0.090878,0.113374,47.3657,92.5926,47.7273,40,87.5,0.606607,77.2727,50,38.0769,0,53.7037,38.2132,49.0909,0,0.873457,36.3636,25,5.75146,48.6111,43.1818,casualty
52.8044,50.102,12.9032,54.0233,10,61.3636,21.1538,35.7143,26.3649,41.9355,0,7.14286,207.939,0.481884,0.596794,36.5385,0,57.6923,60.6061,0.53143,22.5806,22.5806,48.0769,5,50.7519,-46.6346,0.25641,0,0,0.267117,50.1619,96.2121,48.0769,42.8571,30,0.812201,34.6154,55.7692,48.0159,41.0256,60.3678,22.0694,50.7576,0,0.597751,17.6471,34.6154,-81.3887,48.8636,25,casualty
60.9756,53.2258,20.5128,60.7529,42.8571,46.4253,50,16.6667,17.7727,41.0256,48.3871,8.33333,161.111,0.540042,0.541312,14,48,50,88.7097,0.67027,12.8205,25.641,54.4,0,49.2,-33.9401,0.62,0,0.472762,0.157537,57.3171,58.7097,48,50,42.8571,0.684179,2,48,32.195,92,50,19.7073,56.4516,88,0,30.7692,42,-49.3556,48.7805,48,casualty
48.913,92.6471,19.4444,58.1341,22.2222,68.4783,0,0,20.6472,27.7778,22.0588,8.33333,136.742,0.667085,0.761642,24.0741,14.8148,37.037,77.9412,0.861111,19.4444,33.3333,48.1481,0,52.8986,-25.0348,0,0,0.203137,0.152165,56.4134,97.0588,48.1481,44.4444,66.6667,0.546207,87.037,62.963,38.2705,0,43.4111,20.2446,53.6232,77.7778,0.865844,28.5714,40.7407,-69.1115,48.913,48.1481,casualty
48.8636,22.7273,11.1111,59.9607,25,45.4791,11.5385,41.6667,19.697,41.6667,28.7879,0,199.704,0.686467,0.698517,32.6923,25,48.0769,89.3939,0.847604,11.1111,36.1111,48.0769,12.5,47.2529,96.7267,0.141026,0,0.255715,0.213492,53.1933,9.09091,51.5137,50,37.5,0.74443,11.5385,71.1538,38.6123,3.84615,48.4848,19.2665,59.0909,92.3077,0.909091,30.7692,46.1538,-23.6883,48.8636,50,casualty
48.9796,43.0556,6.06061,52.8137,7.14286,47.9592,44.8276,30.7692,24.2382,33.3333,30.5556,0,174.848,0.480012,0.705674,37.931,24.1379,82.7586,48.6111,0.5706,15.1515,45.4545,46.6844,40,48.9796,101.443,0.470994,0,0.298032,0.23546,47.9864,8.33333,48.2759,20,57.1429,0.755062,10.3448,75.8621,41.8433,98.3773,51.2834,18.8016,62.7214,0,0.821088,22.2222,36.2069,74.2046,48.9796,41.3793,casualty
76.6667,86.9565,4.34783,59.7826,60,15,0,66.6667,18.1223,34.7826,0,0,253.772,0.194815,0,42.7778,0,0,0,0,39.1304,21.7391,47.2222,57.1429,33.4974,88.8889,0,50,0,0.50942,46.6667,95.6522,47.2222,33.3333,0,0.033333,78.8889,47.2222,17.3913,0,50,9.33333,48.913,0,0,0,47.2222,152.562,74.1379,0,casualty
78.5714,78.5714,15,69.8532,22.2222,17.8571,64.7059,16.6667,20.9684,25,30.9524,0,198.488,0.330784,0.469503,0,23.5294,0,40.4762,0.54023,40,20,53.3613,20,58.8235,88.2353,0,79.4118,0.290816,0.150407,48.2143,80.9524,47.0588,75,22.2222,0.687639,94.1176,55.8824,43.0481,82.3529,50,22.2527,50,79.4118,0,36.3636,32.3529,337.124,48.2143,0,casualty
60.4167,88.8889,6.66667,56.7568,33.3333,22.9167,0,75,16.1765,20,33.3333,25,216.942,0.467854,0.432432,0,28.5714,0,19.4444,0,33.3333,40,47.4026,14.2857,60.849,85.7143,0,60.7143,0.322802,0.237878,45.8333,94.4444,46.4286,33.3333,50,0.77131,92.8571,42.8571,48.6487,0,41.6667,20.6081,42.919,67.8571,0.666667,33.3333,53.5714,99.5733,47.9167,7.14286,casualty
46,47.3684,28,64.4737,50,36,53.3333,100,16.7084,28,44.7368,0,232,0.423013,0.316827,26.6667,10,40,31.5789,0.672724,40,4,46.6667,37.5,54.2154,105.897,0.616667,83.3333,0.105263,0.286413,58.1818,47.3684,36.8927,66.6667,33.3333,0.747121,61.9048,46.1991,22.3684,86.6667,50,12.381,51.3158,76.6667,0.49328,46.1538,75.6,96.3719,52.087,33.3333,casualty
80.4348,0,20,68.5714,18.1818,43.4783,0,0,13.2,24,11.7647,0,176.042,0,0.17,17.8571,7.14286,0,38.2353,0,40,16,46.4286,40,66.1972,85.7143,0,53.5714,0.132353,0.211766,60.2174,52.9412,46.4286,0,18.1818,0.697787,75,35.7143,15.7143,0,32.3529,8.95652,48.5714,53.5714,0,50,46.4286,92,47.8261,39.2857,casualty
0,0,32.2581,52.3256,25,24.1379,0,25,21.336,19.3548,47.619,50,196.195,0,0.630732,44.1176,47.0588,0,41.8449,0,29.0323,19.3548,47.0588,35,52.3347,88.2353,0,0,0.297354,0.283048,48.2759,68.254,58.8235,100,50,0.740187,82.3529,41.1765,37.2093,0,47.619,16.1741,52.3256,56.7761,0.657826,60,50,51.0204,48.2759,20.5882,casualty
56.5217,0,13.0435,45.7143,33.3333,47.8261,0,100,17.702,21.7391,41.1765,0,238.095,0.8,0.349081,0,35.7143,67.8571,32.3529,0,34.7826,30.4348,46.4286,18.75,65.7143,98.1203,0,0,0.272331,0.343743,47.8261,52.9412,0,100,33.3333,0.752833,75,53.5714,41.4286,0,50,13.7888,50.3429,46.4286,0.297915,33.3333,46.4286,160.397,43.4783,42.8571,casualty
48.2759,47.7273,10.3448,56.8182,20,46.5517,0,50,17.5549,55.1724,15.9091,50,172.194,0.441547,0.306422,47.0588,0,0,47.7273,0,20.6897,13.7931,46.4286,29.4118,35.9551,88.2353,0,88.2353,0.134199,0.178947,45.756,87.5,0,75,50,0.508865,91.1765,47.0588,52.2727,0,47.7273,12.3991,43.6174,44.1176,0.570308,61.5385,47.0588,107.466,41.9761,47.0588,casualty
51.6667,76.087,6.66667,47.8261,50,46.6667,0,100,18.7135,43.3333,30.4348,0,184.911,0.680668,0.679463,47.2222,0,50,47.8261,0.867003,26.6667,23.3333,0,38.4615,47.3337,5.55556,0,80.5556,0.108696,0.400323,48.3333,84.7826,47.2222,66.6667,10,0.364899,77.7778,47.2222,46.7391,0,43.4783,10.5303,34.2371,36.1111,0.625874,76.9231,47.2222,170.455,49.8485,47.2222,casualty
51.6667,54.5455,12.5,53.3333,22.2222,37.5224,61.1111,60,24.2845,34.375,20.4545,0,226.757,0.573783,0.483511,0,13.8889,30.5556,46.0744,0.399035,15.625,37.5,47.2222,40,54.3956,4.16667,0.71329,0,0.167256,0.221286,46.6667,25,0,100,44.4444,0.625529,70.3704,66.6667,40.6241,33.3333,48.1911,20.1852,57.7778,47.2222,0,33.3333,50,193.187,41.6667,38.8889,casualty
80,86.9565,12,48.913,0,46.6667,0,0,21.5735,32,50,20,170.068,0.161172,0.773593,33.3333,47.2222,33.3333,36.9565,0,28,28,50.4386,11.1111,49.9416,5.55556,0,0,0.507898,0.12949,58.3333,95.6522,50,0,71.4286,0.447619,94.4444,61.1111,26.8775,0,43.4783,31.1429,54.3478,52.7778,0,0,36.1111,-45.9721,48.3333,16.6667,casualty
67.8571,78.5714,9.09091,64.2857,14.2857,78.5714,0,20,17.2935,40.9091,40.4762,20,216.942,0.435536,0,25,46.875,81.25,0,0.327381,27.2727,22.7273,46.875,0,44.7524,-62.5,0,0,0.385049,0.172573,48.2143,95.2381,50,16.6667,42.8571,0.63084,93.75,53.125,33.8467,0,52.381,27.8958,48.8095,59.375,0,25,43.75,319.008,48.2143,46.875,casualty
94.1176,0,13.0435,64.4173,0,42.6471,0,25,20.1178,47.8261,48,0,147.392,0.5,0.782793,20,47.5,0,42,0,13.0435,26.087,50,0,47.5923,90,0,0,0.482715,0.104377,50,90.6667,22.5,16.6667,100,0.393061,0,55,46.0784,0,50,31.0458,49.0196,0,0.841564,7.69231,17.5,15.6805,48.5294,42.5,casualty
54.7619,73.4375,13.5135,51.5625,22.2222,36.5079,0,11.1111,17.2952,24.3243,20.3125,72.2222,138.408,0.700434,0.72285,36,14,50,64.0625,0.864517,54.0541,8.10811,58,27.5862,54.1903,92,0,62,0.199256,0.271146,46.4286,87.5,50,33.3333,22.2222,0.816936,48,46,31.25,0,58.9708,26.1069,41.8759,26,0.724933,29.6296,42,21.594,50,38,casualty
48.4375,83.3333,8,57.402,0,31.25,0,25,24.5492,32,47.9167,25,237.5,0.623735,0.629608,5.26316,47.3684,49.1776,22.9167,0.64,32,28,47.3684,0,49.8645,39.7969,0,89.4737,0.494124,0.161765,48.4375,95.8333,68.4211,0,100,0.687644,73.6842,47.3684,27.6199,0,47.9167,32.9044,48.9583,0,0.6256,27.2727,18.4211,-92.4143,48.4375,7.89474,casualty
71.4286,85.7143,15.3846,72.619,60,21.4286,0,100,16.0464,19.2308,9.52381,0,237.812,0.441327,0,29.4118,0,85.2941,0,0.864865,26.9231,38.4615,47.0588,20,54.7059,156.863,0,67.6471,0.107937,0.362677,48.2143,93.6508,0,16.6667,40,0.608733,94.1176,52.9412,2.38095,0,47.619,8.45481,43.8596,38.2353,0,9.09091,17.6471,12.4948,61.9618,0,casualty
53.3333,61.3636,17.8571,55.5556,16.6667,0,66.6667,33.3333,22.3762,17.8571,0,33.3333,204.082,0.406876,0,5.55556,0,58.3333,0,0.396475,42.8571,21.4286,8.33333,0,47.2222,-21.3675,0.763889,47.2222,0,0.271881,48.3333,93.9394,0,12.5,33.3333,0,92.5926,41.6667,2.22222,88.8889,47.7273,7.94326,47.9715,76.3889,0,18.1818,83.3333,203.712,46.6667,0,casualty
76.7857,85.7143,19.2308,48.8095,50,23.2143,0,66.6667,16.4715,23.0769,21.4286,33.3333,199.653,0.33625,0,26.4706,17.6471,0,14.2857,0,42.3077,15.3846,47.0588,0,44.4118,56.5217,0,0,0.214286,0.216491,50,95.2381,47.0588,100,50,0.717292,94.1176,47.0588,38.1258,0,47.619,19.2857,27.381,45.0112,0,12.5,28.7962,50,48.2143,0,casualty
70.3125,79.1667,9.52381,63.5417,42.8571,4.6875,0,66.6667,17.7851,28.5714,0,0,175.609,0.417021,0.160081,0,0,81.5789,0,0.742857,47.619,14.2857,31.5789,15.3846,45.6028,5.26316,0,73.6842,0,0.37756,48.4375,93.75,50,33.3333,28.5714,0,89.4737,50,19.7917,0,45.7428,12.0346,46.7132,57.8947,0,50,68.4211,4.52694,55.7099,0,casualty
68.0556,74.0741,13.3333,48.1481,16.6667,2.77778,83.3333,37.5,20.9984,36.6667,0,0,172.194,0.28315,0.808511,0,0,78.5714,0,0.532143,23.3333,26.6667,42.8571,36.3636,40.7936,4.7619,0.880952,85.7143,0,0.374285,48.6111,95.0617,47.619,33.3333,0,0,94.0476,35.0692,38.2499,76.1905,48.1481,17.3759,46.5003,54.7619,0,25,47.619,-11.1154,37.5,45.5026,casualty
48.8095,0,7.5,63.2812,18.1818,48.8095,0,22.2222,19.5037,25,28.125,22.2222,150.925,0.764706,0.494553,30,24,28,39.0625,0,32.5,35,52,30.4348,53.7946,92,0,0,0.228535,0.161031,38.9625,1.5625,48,33.3333,36.3636,0.747634,5.33333,60,35.1627,0,50.5146,16.9468,56.25,64,0.615863,25,52,1.21411,53.4701,33.7838,casualty
78.4091,0,4.44444,62.8788,35.2941,19.3182,0,85.7143,16.2142,33.3333,32.4875,14.2857,164.36,0.610746,0.570151,44.2308,28.8462,19.2308,6.06061,0,35.5556,26.6667,48.0769,20,49.6485,-84.6154,0,0,0.258571,0.287671,48.8636,96.9697,48.0769,16.6667,23.5294,0.752826,96.1538,73.0769,34.0909,0,43.9394,11.1244,50.3507,57.6923,0.906977,40,46.1538,101.57,51.0167,71.1538,casualty
48.8372,0,11.7647,62.4853,46.1538,46.5116,0,54.5455,16.209,23.5294,46.875,9.09091,150.884,0.74849,0.539545,44,46,42,0,0,29.4118,35.2941,48,6.25,56.6605,59.2558,0,0,0.363048,0.239982,48.8372,0,48,25,30.7692,0.690318,0,82,36.0008,0,48.4375,14.8479,57.8125,82,0,36.3636,42,129.305,48.8372,68,casualty
48.7179,0,5.26316,66.979,28.5714,19.2308,0,20,17.4177,44.7368,43.1034,0,166.493,0.750373,0.283009,41.3043,41.3043,47.8261,13.7931,0,7.89474,42.1053,47.8261,38.8889,50.7694,37.1981,0,0,0.348892,0.16805,51.9731,1.72414,47.8261,25,50,0.646468,26.087,80.4348,44.0791,0,48.2759,16.1736,51.7241,91.3044,0.496795,26.6667,45.6522,66.5681,48.7179,6.52174,casualty
55.1282,48.2759,19.5122,74.7026,0,58.9744,78.2609,8.33333,15.9574,24.3902,44.8276,8.33333,73.5294,0.508479,0.901533,8.69565,43.4783,41.3043,0,0.573966,24.3902,31.7073,50.9231,0,55.2631,62.3188,0.826087,0,0.427226,0.068193,56.4103,3.44828,54.1304,36.3636,45.4545,0.602718,95.6522,47.8261,17.7966,86.9565,43.1034,23.0769,44.0678,0,0,33.3333,47.8261,-4.48724,48.7179,26.087,casualty
69.1667,83.3333,18.3673,51.6667,66.6667,3.33333,0,36.3636,23.1872,32.6531,0,0,113.028,0.601187,0.52556,47.8286,0,79.1667,0,0.367647,28.5714,20.4082,48.6111,5.55556,34.7222,2.77778,0,56.9444,0,0.467341,59.4498,97.7778,34.7222,33.3333,16.6667,0,95.3704,48.6111,42.1137,0,48.8889,10.1471,49.4444,54.1667,0,35,55.5556,90.8788,55.2508,0,casualty
63.1148,75,14.5833,51.087,38.4615,25.4098,89.1892,71.4286,18.4125,31.25,0,0,93.5374,0.662282,0.228439,48.6487,0,64.8649,20.6522,0.726265,27.0833,27.0833,81.0811,13.6364,37.2973,2.7027,0.898327,86.4865,0,0.316792,66.3934,97.8261,43.2432,30,23.0769,0,97.2973,48.6487,58.2913,83.7838,42.4567,6.60422,47.3161,50.7488,0.366312,38.4615,50,85.7143,47.541,10.8108,casualty
52.459,64.1304,18.8679,47.2826,61.5385,9.83607,73.6111,25,23.2743,28.3019,0,0,123.707,0.609843,0.125949,33.3333,0,34.7222,4.34783,0.683063,28.3019,24.5283,73.6111,9.09091,46.7675,2.77778,0.786526,76.3889,0,0.302575,50.8197,97.8261,8.33333,100,23.0769,0.939286,59.7222,47.2222,32.6087,47.9167,52.275,8.03279,52.7174,62.5,0,38.0952,56.6358,138.776,49.1803,0,casualty
42.9934,56.383,19.5652,47.7847,44.4444,49.1936,63.5135,63.6364,22.5712,43.4783,0,0,121.951,0.351328,0.576103,48.6487,0,48.6487,51.0638,0.529055,30.4348,6.52174,48.6487,0,50,61.9878,0.690356,87.8378,0,0.453542,60.4635,71.6312,12.1622,100,22.2222,0,90.991,48.6487,48.4043,111.892,45.2537,8.90603,44.4748,48.6487,0.598718,37.5,68.9189,4.2008,55.4987,16.2162,casualty
64.2857,75.6757,26,62.8378,30.7692,50,91.3793,50,16.8075,46,5.40541,0,131.25,0.489186,0.861274,31.0345,0,70.6897,39.1892,0.764597,22,6,48.2759,0,43.6242,-32.8246,0.913793,67.2414,0,0.272781,58.7005,97.2973,45.6897,50,46.1538,0.680724,96.5517,48.2759,43.2432,89.6552,48.6487,8.28331,49.3243,65.5172,0,40,55.1724,86.4069,50.7178,25.8621,casualty
66.0714,88.0952,17.6471,70.9302,25,32.1429,0,50,18.4211,29.4118,0,25,161.111,0.36,0.47358,14.7059,0,0,23.8095,0,38.2353,14.7059,47.0588,18.1818,33.7209,114.118,0,55.8824,0,0.301708,54.0465,95.2381,34.6154,22.2222,37.5,0.773333,76.4706,47.0588,38.3721,0,47.619,13.3571,50,32.3529,0,15.3846,41.1765,84.1348,57.1429,11.7647,casualty
57.1429,65.3846,3.22581,58.4906,66.6667,0,76.1905,0,23.9496,35.4839,0,0,216,0.381519,0,45.2381,0,59.5238,0,0.643817,45.1613,16.129,21.4286,0,37.2026,57.1429,0.809524,0,0,0.313144,60.4989,85.5769,52.381,16.6667,0,0,95.2381,52.381,49.0566,61.9048,50,10.4762,39.1936,80.9524,0,57.8947,59.5238,-20.0906,41.4286,0,casualty
51.9231,47.3684,4.7619,53.8462,16.6667,3.84615,50,20,18.9855,19.0476,0,0,199.653,0.352341,0,0,0,46.6667,0,0.460302,38.0952,38.0952,43.3333,33.3333,46.9777,68.8889,0.623932,66.6667,0,0.391057,42.3077,21.0526,23.3333,0,33.3333,0.775,26.6667,36.1538,30.7692,-33.3333,47.3684,18.5577,45.61,46.7816,0,23.5294,46.6667,237.5,61.5385,70,casualty
68,68.4211,4.7619,71.0526,50,10,73.3333,50,16.4223,23.8095,0,0,329.861,0.3754,0.666667,46.6667,0,63.3333,0,0.609575,61.9048,9.52381,46.6667,42.8571,34.2105,123.333,0.8,0,0,0.534009,48,59.6491,46.6667,0,33.3333,0.10682,86.6667,56.6667,3.94737,60,44.7368,12.878,44.7368,83.3333,0,0,16.6667,-1.65586,42,0,casualty
50,41.6667,23.5294,59.2193,60,22,50,50,16.5217,17.6471,0,0,151.229,0.204322,0.457602,46.6667,0,30,16.6667,0.351188,47.0588,11.7647,46.6667,37.5,42.6667,166.667,0.600595,63.3333,0,0.38987,63.3333,38.3333,0,100,0,0.427632,46.6667,37.5758,48.6487,-20,47.2222,16.5263,52.7027,50,0,21.4286,46.6667,38.5833,60,6.66667,casualty
89.8438,0,17.1429,64.5833,50,3.90625,0,50,22.389,31.4286,0,0,138.504,0.57672,0.313992,28.9474,0,0,0,0,17.1429,34.2857,48.6842,15.7895,44.4547,94.7368,0,0,0,0.196914,49.2188,97.9167,30.2632,42.8571,50,0.555556,0,58.1836,42.5235,0,54.3056,8.53175,49.4792,68.4211,0,30.7692,44.0563,20.1562,52.3438,0,casualty
86.2069,0,25.641,57.3864,0,46.2775,0,37.5,24.5577,38.4615,0,0,224.913,0.44364,0.438797,0,0,0,77.2727,0,20.5128,15.3846,48.5714,38.8889,49.7159,185.714,0,91.4286,0,0.153184,49.1379,97.7273,48.5714,55.5556,33.3333,0,0,41.2133,42.6608,0,51.1364,7.28978,50,55.7143,0,41.6667,28.5714,45.2517,49.1379,48.5714,casualty
72.6415,86.25,24.3902,51.3889,28.5714,42.9015,0,22.2222,22.6994,46.3415,0,0,166.016,0.51206,0.729185,12.5,0,48.4375,48.75,0.842628,12.1951,17.0732,46.875,18.1818,49.6875,-23.4375,0,0,0,0.189374,49.0566,97.5,50,87.5,57.1429,0,0,54.6875,40.1319,0,48.75,10.2027,50,67.1875,0.828175,29.4118,32.8125,37.7699,41.5094,37.5,casualty
