@relation 'Imagette-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval-Sweka.attributeSelection.BestFirst -D 2 -N 15'

@attribute Airs_Center_X_GLOBAL numeric
@attribute Airs_Triangle_1_X_GLOBAL numeric
@attribute Harris_Corners_X_GLOBAL numeric
@attribute Mass_Center_X_Global numeric
@attribute Mass_Center_Y_Global numeric
@attribute Hough_Lines_Vertical_Global numeric
@attribute Hough_Lines_Horizontal_Global numeric
@attribute Hough_Lines_DiagonalPos_Global numeric
@attribute Hough_Lines_DiagonalNeg_Global numeric
@attribute Hough_Circles_X_Global numeric
@attribute Hough_Circles_Y_Global numeric
@attribute Hough_Circles_Radius_Global numeric
@attribute Rows_Or_Cols_Global numeric
@attribute Airs_Center_X_0_4 numeric
@attribute Airs_Triangle_1_X_0_4 numeric
@attribute Harris_Corners_X_0_4 numeric
@attribute Hough_Lines_Vertical_0_4 numeric
@attribute Hough_Lines_Horizontal_0_4 numeric
@attribute Hough_Lines_DiagonalPos_0_4 numeric
@attribute Hough_Lines_DiagonalNeg_0_4 numeric
@attribute Hough_Circles_Radius_0_4 numeric
@attribute Airs_Center_X_1_4 numeric
@attribute Airs_Triangle_1_X_1_4 numeric
@attribute Airs_Triangle_1_Y_1_4 numeric
@attribute Harris_Corners_X_1_4 numeric
@attribute Mass_Center_X_1_4 numeric
@attribute Mass_Center_Y_1_4 numeric
@attribute Hough_Lines_Vertical_1_4 numeric
@attribute Hough_Lines_Horizontal_1_4 numeric
@attribute Hough_Lines_DiagonalPos_1_4 numeric
@attribute Hough_Lines_DiagonalNeg_1_4 numeric
@attribute Hough_Circles_Radius_1_4 numeric
@attribute Airs_Center_X_2_4 numeric
@attribute Airs_Triangle_1_X_2_4 numeric
@attribute Airs_Triangle_1_Y_2_4 numeric
@attribute Harris_Corners_X_2_4 numeric
@attribute Mass_Center_X_2_4 numeric
@attribute Mass_Center_Y_2_4 numeric
@attribute Hough_Lines_Vertical_2_4 numeric
@attribute Hough_Lines_Horizontal_2_4 numeric
@attribute Hough_Lines_DiagonalPos_2_4 numeric
@attribute Hough_Lines_DiagonalNeg_2_4 numeric
@attribute Hough_Circles_Radius_2_4 numeric
@attribute Airs_Center_X_3_4 numeric
@attribute Airs_Triangle_1_Y_3_4 numeric
@attribute Harris_Corners_X_3_4 numeric
@attribute Mass_Center_X_3_4 numeric
@attribute Mass_Center_Y_3_4 numeric
@attribute Hough_Lines_Vertical_3_4 numeric
@attribute Hough_Lines_Horizontal_3_4 numeric
@attribute Hough_Lines_DiagonalPos_3_4 numeric
@attribute Hough_Lines_DiagonalNeg_3_4 numeric
@attribute Hough_Circles_Radius_3_4 numeric
@attribute Airs_Center_X_0_9 numeric
@attribute Mass_Center_Y_0_9 numeric
@attribute Hough_Lines_Vertical_0_9 numeric
@attribute Hough_Lines_DiagonalPos_0_9 numeric
@attribute Hough_Lines_DiagonalNeg_0_9 numeric
@attribute Airs_Center_X_1_9 numeric
@attribute Airs_Triangle_1_X_1_9 numeric
@attribute Airs_Triangle_1_Y_1_9 numeric
@attribute Harris_Corners_X_1_9 numeric
@attribute Hough_Lines_Horizontal_1_9 numeric
@attribute Hough_Lines_DiagonalPos_1_9 numeric
@attribute Hough_Lines_DiagonalNeg_1_9 numeric
@attribute Airs_Center_X_2_9 numeric
@attribute Mass_Center_Y_2_9 numeric
@attribute Hough_Lines_Vertical_2_9 numeric
@attribute Hough_Lines_DiagonalPos_2_9 numeric
@attribute Hough_Lines_DiagonalNeg_2_9 numeric
@attribute Airs_Triangle_1_Y_3_9 numeric
@attribute Airs_Triangle_2_X_3_9 numeric
@attribute Airs_Length_Contours_3_9 numeric
@attribute Harris_Corners_X_3_9 numeric
@attribute Mass_Center_X_3_9 numeric
@attribute Mass_Center_Y_3_9 numeric
@attribute Hough_Lines_Horizontal_3_9 numeric
@attribute Hough_Lines_DiagonalPos_3_9 numeric
@attribute Hough_Lines_DiagonalNeg_3_9 numeric
@attribute Black_Pixel_4_9 numeric
@attribute Airs_Center_X_4_9 numeric
@attribute Airs_Triangle_1_Y_4_9 numeric
@attribute Mass_Center_Y_4_9 numeric
@attribute Hough_Lines_Vertical_4_9 numeric
@attribute Hough_Lines_Horizontal_4_9 numeric
@attribute Hough_Lines_Nb_4_9 numeric
@attribute Airs_Triangle_1_Y_5_9 numeric
@attribute Airs_Triangle_2_X_5_9 numeric
@attribute Harris_Corners_X_5_9 numeric
@attribute Mass_Center_Y_5_9 numeric
@attribute Hough_Lines_Vertical_5_9 numeric
@attribute Hough_Lines_Horizontal_5_9 numeric
@attribute Hough_Lines_DiagonalPos_5_9 numeric
@attribute Hough_Lines_DiagonalNeg_5_9 numeric
@attribute Black_Pixel_6_9 numeric
@attribute Airs_Triangle_1_X_6_9 numeric
@attribute Airs_Triangle_1_Y_6_9 numeric
@attribute Mass_Center_X_6_9 numeric
@attribute Hough_Lines_Vertical_6_9 numeric
@attribute Hough_Lines_Horizontal_6_9 numeric
@attribute Hough_Lines_DiagonalPos_6_9 numeric
@attribute Hough_Lines_DiagonalNeg_6_9 numeric
@attribute Black_Pixel_7_9 numeric
@attribute Airs_Center_X_7_9 numeric
@attribute Airs_Triangle_1_X_7_9 numeric
@attribute Airs_Length_Contours_7_9 numeric
@attribute Mass_Center_Y_7_9 numeric
@attribute Hough_Lines_Vertical_7_9 numeric
@attribute Hough_Lines_Horizontal_7_9 numeric
@attribute Hough_Lines_DiagonalNeg_7_9 numeric
@attribute Hough_Circles_Radius_7_9 numeric
@attribute Airs_Triangle_1_Y_8_9 numeric
@attribute Mass_Center_Y_8_9 numeric
@attribute Hough_Lines_DiagonalPos_8_9 numeric
@attribute Hough_Lines_DiagonalNeg_8_9 numeric
@attribute Airs_Center_X_0_16 numeric
@attribute Harris_Corners_X_0_16 numeric
@attribute Mass_Center_Y_0_16 numeric
@attribute Hough_Lines_DiagonalPos_1_16 numeric
@attribute Mass_Center_X_2_16 numeric
@attribute Mass_Center_Y_2_16 numeric
@attribute Hough_Lines_Horizontal_2_16 numeric
@attribute Airs_Triangle_2_X_3_16 numeric
@attribute Hough_Lines_DiagonalNeg_3_16 numeric
@attribute Mass_Center_Y_4_16 numeric
@attribute Hough_Lines_Horizontal_4_16 numeric
@attribute Airs_Triangle_1_X_5_16 numeric
@attribute Airs_Triangle_1_Y_5_16 numeric
@attribute Mass_Center_Y_5_16 numeric
@attribute Hough_Lines_Vertical_5_16 numeric
@attribute Mass_Center_X_6_16 numeric
@attribute Hough_Lines_Nb_6_16 numeric
@attribute Airs_Center_X_7_16 numeric
@attribute Mass_Center_X_7_16 numeric
@attribute Mass_Center_Y_8_16 numeric
@attribute Hough_Lines_Horizontal_8_16 numeric
@attribute Airs_Center_X_9_16 numeric
@attribute Mass_Center_Y_9_16 numeric
@attribute Airs_Center_Y_10_16 numeric
@attribute Mass_Center_X_10_16 numeric
@attribute Hough_Lines_DiagonalPos_10_16 numeric
@attribute Mass_Center_X_11_16 numeric
@attribute Harris_Corners_X_12_16 numeric
@attribute Mass_Center_Y_12_16 numeric
@attribute Hough_Lines_Horizontal_12_16 numeric
@attribute Airs_Triangle_1_Y_14_16 numeric
@attribute Mass_Center_X_14_16 numeric
@attribute Hough_Lines_Vertical_14_16 numeric
@attribute Hough_Lines_DiagonalPos_14_16 numeric
@attribute Airs_Center_X_15_16 numeric
@attribute Hough_Lines_Vertical_15_16 numeric
@attribute Airs_Center_X_0_25 numeric
@attribute Airs_Triangle_1_X_0_25 numeric
@attribute Harris_Corners_X_0_25 numeric
@attribute Mass_Center_X_0_25 numeric
@attribute Mass_Center_Y_1_25 numeric
@attribute Airs_Center_X_2_25 numeric
@attribute Airs_Center_X_3_25 numeric
@attribute Airs_Triangle_1_Y_3_25 numeric
@attribute Hough_Lines_Vertical_3_25 numeric
@attribute Black_Pixel_4_25 numeric
@attribute Airs_Center_X_4_25 numeric
@attribute Airs_Triangle_1_Y_4_25 numeric
@attribute Hough_Lines_Vertical_4_25 numeric
@attribute Airs_Center_X_5_25 numeric
@attribute Airs_Center_X_6_25 numeric
@attribute Airs_Center_X_7_25 numeric
@attribute Mass_Center_X_7_25 numeric
@attribute Mass_Center_Y_7_25 numeric
@attribute Airs_Center_X_8_25 numeric
@attribute Mass_Center_X_8_25 numeric
@attribute Mass_Center_Y_8_25 numeric
@attribute Black_Pixel_9_25 numeric
@attribute Airs_Center_Y_9_25 numeric
@attribute Airs_Triangle_1_X_9_25 numeric
@attribute Airs_Length_Contours_9_25 numeric
@attribute Mass_Center_X_9_25 numeric
@attribute Mass_Center_Y_9_25 numeric
@attribute Hough_Lines_Nb_9_25 numeric
@attribute Airs_Center_X_10_25 numeric
@attribute Mass_Center_X_10_25 numeric
@attribute Airs_Triangle_1_Y_11_25 numeric
@attribute Hough_Lines_Vertical_11_25 numeric
@attribute Airs_Center_X_12_25 numeric
@attribute Mass_Center_Y_12_25 numeric
@attribute Airs_Center_X_13_25 numeric
@attribute Mass_Center_X_13_25 numeric
@attribute Airs_Center_X_14_25 numeric
@attribute Mass_Center_X_14_25 numeric
@attribute Airs_Center_Y_15_25 numeric
@attribute Mass_Center_Y_15_25 numeric
@attribute Mass_Center_X_16_25 numeric
@attribute Mass_Center_Y_16_25 numeric
@attribute Airs_Center_X_17_25 numeric
@attribute Airs_Triangle_1_Y_17_25 numeric
@attribute Harris_Corners_X_17_25 numeric
@attribute Airs_Center_Y_18_25 numeric
@attribute Mass_Center_Y_19_25 numeric
@attribute Airs_Center_X_20_25 numeric
@attribute Airs_Triangle_1_X_21_25 numeric
@attribute Harris_Corners_X_21_25 numeric
@attribute Hough_Lines_Horizontal_21_25 numeric
@attribute Airs_Center_X_22_25 numeric
@attribute Airs_Triangle_1_X_22_25 numeric
@attribute Mass_Center_Y_22_25 numeric
@attribute Airs_Center_X_23_25 numeric
@attribute Mass_Center_Y_23_25 numeric
@attribute Airs_Center_X_24_25 numeric
@attribute Class {accident,bomb,car,casualty,electricity,fire-brigade,fire,flood,gas,injury,paramedics,person,police,road-block}

@data
50.5885,-90,38.8539,0.374169,0.357195,23.8095,61.9048,9.52381,4.7619,49.9259,50.7463,32.6368,0,49.4444,-42.2222,81.1111,33.3333,53.3333,6.66667,6.66667,53.0303,48.8889,70,284.665,80.8642,0.821722,0.552737,0,33.3333,66.6667,0,31.8182,49.4444,78.7302,303.03,81.1111,0.391166,0.342939,25,75,0,0,55.5556,49.4444,9.18274,84.4444,0.883662,0.440078,8.33333,83.3333,0,8.33333,48.4848,31.3889,0.303751,50,12.5,25,13.3333,12.0588,-193.243,13.3333,0,0,0,80,0.57952,0,100,0,-164.239,15.7721,373,70,0.387118,0.561925,66.6667,0,0,28.8636,49.1667,262.238,0.490846,0,100,2,-22.4876,115.715,76.6667,0.47505,0,100,0,0,9.31818,60,20.6612,0.224735,0,100,0,0,7.04545,15,19,5,0.848485,0,0,0,0,20.6612,0.282494,0,0,40,35.5556,0.392267,0,0,0,100,194.595,0,0,0,45.3659,14.2912,0.791667,0,0,0,86.6667,0.436049,0,0,81.1111,0.616951,292.969,0.288664,0,0.165432,20,0,100,39.0625,0.390519,0,0,58.8889,0,50,-28.7037,20.8333,0.505497,0.418803,12.5,48.6111,59.1716,0,38.6752,48.6111,118.343,0,48.6111,40.2778,50,0.494146,0.395772,88.8889,0,0,39.9573,0,0,0,0,0,0,0,0,59.1716,0,0,0,0,0,90.2778,0.925926,0,0,0,0,87.5,59.1716,90.2778,0,0.64359,45.8333,94.4444,91.6667,0,0,0,0,0,0,52.7778,injury
49,98.2083,34.067,0.255215,0.391379,23.0769,69.2308,0,7.69231,53.7143,49.8789,31.477,0,49.3333,3.07742,63.1111,27.2727,45.4545,0,27.2727,48.2759,42.6667,92.1159,-35.6718,52.8889,0.693221,0.486227,0,50,50,0,0,49.3333,-22.2222,11.8906,93,0.46037,0.557152,28.5714,57.1429,14.2857,0,0,50,11.8906,93.3333,0.752813,0.473465,20,0,0,80,48.2759,33,0.385388,0,0,42.8571,31,29.0769,44.7475,30,0,0,0,59,0.510504,0,100,0,27.7008,269.143,92.5,84,0.509926,0.246654,100,0,0,31.5789,49,608.463,0.413743,0,100,3,-5.07198,98.8169,41,0.475686,0,100,0,0,15.7895,-4.85714,27.7008,0.339706,0,25,50,25,6.42105,36,46.6667,4,0.452632,0,0,0,0,662.302,0.457735,0,100,39.1892,8.10811,0.416405,0,0.936937,0.095238,0,72.1695,100,0.239733,100,94.5946,51.0204,0.339286,0,0,0,70.2703,0.719434,0,0,51.3513,0.488796,306.122,0.459459,0,0.611969,91.8919,0,100,51.0204,0.486486,0,0,55.4054,0,45,35.9574,10,0.196753,0,6.66667,51.6667,743.802,0,53.3333,48.3333,82.6446,0,48.3333,10,48.3333,0.342593,0.416162,6.66667,0.083333,0.181818,16.3636,413.223,13.3333,2,0,0,0,0,0,-578.512,0,16.6667,0.732323,50,0.241667,0,0,165.289,0.242424,0,0,65,82.6446,83.3333,0,0.522475,48.7805,3.33333,1.66667,0,18.3333,43.3333,0,93.3333,0,25,injury
50.9615,-63.1054,44.0177,0.293898,0.371538,27.2727,63.6364,9.09091,0,51.2821,48.8172,39.7849,0,49.359,14.359,9.61539,14.2857,57.1429,0,28.5714,41.9355,35.8974,44.8718,301.769,68.3761,0.539058,0.527757,0,25,75,0,54.8387,49.359,-23.5294,10.4058,71.1538,0.353961,0.400003,14.2857,85.7143,0,0,0,50,10.4058,32.6923,0.714612,0.467661,0,42.8571,0,57.1429,54.8387,49.0385,0.157738,0,0,0,3.84615,9.61539,300,3.84615,0,0,0,37.5,0.53227,0,100,0,25,317.308,34.5,94.2308,0.425972,0.633033,83.3333,0,0,29.1346,49.0028,25,0.386111,0,100,3,312.5,-12.9438,18.2692,0.511752,0,100,0,0,5.28846,17.3077,25,0,0,0,0,0,5.28846,5.76923,1.92308,0.5,0.816667,0,0,0,0,25,0.420333,0,50,41.0256,19.2308,0.174074,0,0.820513,0.255556,100,6.57462,0,0,0,42.3077,44.4444,0.724444,0,0,0,64.1026,0.703848,0,0,23.0769,0.536201,311.111,0.378205,0,0.338034,96.1538,0.691852,100,44.4444,0.375986,0,0,55.1282,0,51.6129,39.1966,24.1935,0.133333,0,48.3871,48.3871,69.4445,0,41.129,48.3871,887.346,0,45.1613,0,45.1613,0.205069,0.116071,66.129,0,0,0,0,0,0,0,0,0,83.871,0.827957,12.6263,0,0,0,0,0,69.3548,0.738172,0,0,0,0,66.129,69.4445,72.9032,694.444,0.468519,11.2903,77.4193,74.1936,0,0,0,0,72.5807,0.579365,6.45161,injury
48.9437,-75.0787,42.3473,0.195396,0.345714,21.4286,71.4286,7.14286,0,53.8592,51.5821,33.791,0,49.2958,1.40845,77.4648,23.5294,64.7059,0,11.7647,35.3535,38.7324,85.6025,-8.16243,43.662,0.607499,0.540058,16.6667,33.3333,50,0,62.1212,49.2958,-46.4789,9.18274,77.4648,0.280692,0.260844,0,71.4286,14.2857,14.2857,33.3333,49.2958,9.18274,94.3662,0.728722,0.511451,0,33.3333,0,66.6667,57.5758,48.9362,0.375257,10,0,10,6.38298,2.12766,227.273,2.65957,0,0,0,47.8723,0.561802,0,100,0,-119.617,4.52694,116.5,53.1915,0.373629,0.684238,42.8571,14.2857,0,30.1741,47.5622,439.321,0.255556,0,100,3,267.62,-33.9093,13.2979,0.510478,33.3333,33.3333,33.3333,0,5.22244,55.3191,20.6612,0.31383,0,100,0,0,8.41393,10.6383,25.5319,9,0.737374,0,0,0,0,-147.58,0.453896,0,75,37.1429,22.8571,0.470544,0,0.814286,0.28125,100,8.16327,0,0,0,71.4286,39.0625,0.638889,0,0,0,65.7143,0.709524,0,0,35.7143,0.593297,273.438,0.547884,0,0.442857,88.5714,0.784722,100,39.0625,0.411968,0,66.6667,48.5714,0,44.6429,96.4286,30.3571,0.344328,0,50,48.2143,59.1716,0,36.2637,48.2143,-63.7232,0,48.2143,0,51.7857,0.521359,0.254525,83.9286,0,0,30.2198,0,0,0,0,0,0,85.7143,0.857143,-155.998,0,0,0,0,0,85.7143,0.849206,0,0,0,0,64.2857,59.1716,89.2857,0,0.621795,48.2143,58.1169,66.0714,0,0,0,0,83.9286,0.586895,16.0714,injury
51.0227,99.7315,36.1902,0.458413,0.425555,23.8095,47.619,14.2857,14.2857,54.6086,51.2987,29.9351,0,50.6944,-25.6944,70.8333,14.2857,78.5714,7.14286,0,35.7143,43.75,112.13,-171.429,50.6944,0.552069,0.588808,0,28.5714,71.4286,0,42.8571,47.5315,87.1399,367.347,77.2569,0.347993,0.349385,33.3333,44.4444,22.2222,0,28.5714,50,8.16327,95.8333,0.713603,0.417439,0,50,0,50,0,45.8333,0.786817,0,0,0,10.4167,6.25,396.975,11.1111,0,0,0,50,0.490797,20,0,0,-333.963,54.9769,272,77.0833,0.500438,0.445457,80,0,0,29.2572,48.9583,245.747,0.463768,0,100,4,-153.354,64.2823,14.5833,0.416348,0,0,0,100,14.5833,-14.5833,18.9036,0.345157,0,100,0,0,10.2355,19.7917,8.33333,12.5,0.665631,100,0,0,0,-4.7259,0.441803,0,50,61.1111,84.7222,0.843137,0,0.839947,0.112045,100,162.037,0,0.154364,100,47.2222,-224.913,0.578431,0,0,0,68.0556,0.702531,0,0,41.6667,0.502941,276.817,0.570216,66.6667,0.510803,66.6667,0.407096,66.6667,34.6021,0.392742,0,0,45.8333,0,0,0,96.4286,0,0,21.4286,44.6429,-510.204,0,34.6939,48.2143,-102.041,0,48.2143,7.14286,48.2143,0.619577,0.68254,48.2143,0.044643,0.119048,1.78571,331.633,3.57143,0,0,0,0,92.8571,0,612.245,0,0,0,39.2857,0.375,92.8571,0,291.95,0.465608,0,0,67.8571,51.0204,96.4286,0,0.499042,57.1429,118.304,85.7143,0,0,0,0,73.2143,0.652661,12.5,injury
49.2593,96.8194,31.2391,0.511375,0.408294,31.5789,57.8947,5.26316,5.26316,51.2593,55,33.0357,0,51.4925,44.4776,87.0647,7.14286,50,28.5714,14.2857,0,49.2537,47.1045,573.98,11.9403,0.437994,0.376619,33.3333,33.3333,33.3333,0,42.8571,35.0746,83.5821,12.7551,67.1642,0.398178,0.511315,12.5,12.5,50,25,39.2857,48.5075,259.986,95.5224,0.765786,0.34707,25,0,0,75,0,56.6667,0.623225,0,20,0,34.4444,62.2222,21.3675,59.2593,0,0,0,70,0.459705,0,100,0,493.827,-143.21,304,95.5556,0.539815,0.481481,0,0,0,31.2346,48.8889,586.42,0.271825,0,100,5,30.8642,-47.7366,35.2381,0.532484,0,100,0,0,20.3704,113.333,30.8642,0.525875,0,20,60,20,2.83951,0,0,0,0,0,0,0,0,30.8642,0.284722,0,50,62.1212,57.5758,0.610544,0,0,0,0,55.0964,100,0.365988,75,3.0303,153.061,0.126984,0,0,0,77.2727,0.776094,0.25,0,66.6667,0.457001,331.633,0.241522,0,0.176768,24.2424,0.402116,100,612.245,0,0,0,42.4242,0,68.5185,71.4286,74.0741,0,0,18.5185,70.3704,82.6446,0,46.4646,48.1481,82.6446,0,48.1481,11.1111,9.25926,0,0,35.1852,0.370111,0.495232,8.08081,402.893,53.7037,7.5,0,0,0,0,0,82.6446,0,64.8148,0.318182,50,0.419331,14.8148,0.123457,0,0,0,0,72.2222,82.6446,85.1852,0,0.454545,55.5556,92.5926,68.5185,0,64.8148,59.2593,0,88.8889,0.772727,29.6296,injury
50.3937,-11.67,21.0431,0.454678,0.314357,0,100,0,0,41.1024,52.7586,32.5862,0,50.7937,-14.2857,49.2063,14.2857,64.2857,7.14286,14.2857,62.069,49.2063,104.285,4.01603,7.14286,0.735582,0.385857,0,70,30,0,33.3333,49.2063,0.551055,345.995,59.9206,0.584839,0.549133,33.3333,16.6667,50,0,41.3793,46.8254,11.8906,90.4762,0.384448,0.159893,0,0,0,100,82.7586,54.7619,0.406433,0,20,20,32.1429,-16.6667,470.914,50,0,0,0,57.1429,0.484649,0,50,0,470.914,-11.3379,165,97.619,0.54256,0.279386,0,0,0,26.0652,48.8095,504.763,0.226771,0,100,3,80.2084,4.73821,35.7143,0.441386,0,50,0,50,19.9248,-5.2381,27.7008,0.516929,25,25,50,0,3.7594,46.4286,46.6667,5,0.467836,0,0,0,0,262.556,0.248665,0,0,59.6774,96.7742,0.423677,0,0,0,0,72.3884,100,0.439442,100,90.3226,51.0204,0,0,0,0,70.9677,0.709677,0,0,48.3871,0.486436,331.633,0.274194,0,0.23626,12.9032,0.589947,100,1173.47,0,0,0,48.9631,0,66,68.9412,72,0.540606,0.622054,16,66,82.6446,0,34.1818,48,832.614,0,48,18,12,0,0,32,0.323704,0.474327,11.6364,413.223,40,1.5,0,0,0,0,0,-578.512,0,48,0.272727,48,0.498778,10,0.1,82.6446,0,0,0,0,0,72,0,0.50772,36,32,60,0,68,48,0,48,0.551515,22,injury
50.4354,98.8491,49.1038,0.566979,0.447677,5,85,10,0,55.8877,48.7069,27.3707,0,50,-44.9275,93.1159,0,100,0,0,36.2069,44.2029,1.44928,48.8836,5.7971,0.469068,0.534847,0,81.8182,9.09091,9.09091,31.0345,49.2754,1.44928,-161.064,95.6522,0.629924,0.361989,11.1111,55.5556,33.3333,0,62.069,50,184.708,4.58937,0.451631,0.306346,0,70,10,20,65.5172,56.5217,0.825911,0,0,0,66.3044,35.4658,508.904,58.6957,100,0,0,41.3043,0.517387,0,33.3333,0,27.7008,-61.4367,11,93.4783,0.504285,0.44065,25,25,0,43.5927,49.6208,-193.906,0.533829,0,77.7778,9,747.922,62.6181,15.2174,0.455109,0,0,75,25,18.9931,2.17391,27.7008,0.470325,0,40,60,0,10.1831,51.087,39.1304,5,0.366826,0,100,0,0,27.7008,0.421752,0,50,0,70.5882,0,0,0.315468,0.207584,50,8.65052,0,0.378722,100,88.2353,51.0204,0.444444,0,0,0,58.8235,0.713235,0.595238,100,51.4706,0.516475,357.143,0.447522,0,0.406111,8.82353,0.382275,100,-17.0068,0.45915,0,0,47.8653,0,0,0,96.2963,0,0,18.5185,61.1111,479.339,0,51.1785,48.1481,82.6446,0,48.1481,0,12.963,0,0,24.0741,0.263749,0.456612,45.7912,206.612,114.815,34,0.406108,0.419458,3,48.1481,0.5,330.579,0,59.2593,0.284848,48.1481,0.451046,5.55556,0.049383,165.289,0.292929,0,0,62.963,82.6446,85.1852,0,0.501813,59.2593,-19.0353,22.2222,100,42.5926,62.963,0.395317,33.3333,0.222222,16.6667,injury
49.9329,98.6731,4.94515,0.487753,0.363827,14.8148,59.2593,14.8148,11.1111,45.7711,53.9303,28.6567,0,52.9851,27.6278,61.194,0,100,0,0,40.404,47.0149,11.6495,464.026,0.746269,0.733925,0.317451,9.09091,36.3636,54.5455,0,43.9394,36.5672,91.0448,9.18274,10.4478,0.264621,0.481829,28.5714,14.2857,57.1429,0,48.4848,50.7463,191.588,98.5075,0.426859,0.430198,20,0,0,80,0,47.7273,0,0,0,0,61.3636,61.3636,0,63.6364,0,0,0,64.7727,0.508418,0,75,0,-330.579,140.324,151.5,93.1818,0.525168,0.361105,50,25,0,26.2397,48.0322,20.6612,0.232986,16.6667,66.6667,6,-10.3306,98.1405,20.4545,0.616342,0,50,50,0,20.9711,108.442,20.6612,0.472151,20,40,40,0,3.5124,54.5455,52.2727,5,0.363636,0,0,0,0,-113.029,0.25,0,50,0,33.3333,0,0,0.549944,0.164583,100,18.3655,100,0.57856,66.6667,3.0303,156.25,0.141667,0,0.111111,0,65.1515,0.60303,0.729167,0,62.1212,0.46131,371.094,0.444976,0,0.362915,1.51515,0.450617,66.6667,1054.69,0.159091,100,0,25.7576,0,0,0,42.3077,0,0,30.7692,75,59.1716,0,37.8698,48.0769,59.1716,0,44.721,0,11.5385,0,0,44.2308,0.461308,0.504273,13.0178,355.03,80.7692,11,0.336538,0.384615,0,48.0769,0.817308,118.343,0,71.1538,0.794872,48.0769,0.545821,17.3077,0.126923,59.1716,0,0,0,65.3846,59.1716,42.3077,0,0.371795,69.2308,36.8132,57.6923,100,69.2308,66.3462,0.307692,0,0,21.1538,injury
49.6622,99.3119,18.177,0.373589,0.442354,5.26316,78.9474,10.5263,5.26316,47.1933,51.0989,39.6978,0,53.3784,97.2973,94.5946,0,75,25,0,57.1429,38.5135,79.4877,7.04386,44.5946,0.475646,0.670794,0,42.8571,57.1429,0,43.75,49.3243,1.35135,-40.4272,93.2432,0.472741,0.331693,18.1818,63.6364,18.1818,0,51.1905,66.2162,12.7551,95.9459,0.719242,0.513682,0,0,0,100,0,60.2041,0.719786,0,0,0,51.0204,42.8571,493.827,51.0204,0,0,0,44.898,0.504892,0,100,0,493.827,209.635,37,68.7075,0.496113,0.592526,100,0,0,27.2109,48.9796,776.749,0.258745,0,100,2,5.14403,57.6149,18.3673,0.414352,0,0,0,100,20.2948,91.8367,30.8642,0.423477,0,50,50,0,1.92744,42.8571,48.9796,7.5,0.351852,0,0,0,0,30.8642,0.417963,0,100,74.3243,72.973,0.753968,0,0.857143,0.305102,0,147.918,0,0.375496,66.6667,86.4865,51.0204,0,0,0,0,64.8649,0.678001,0,0,29.7297,0.5,357.143,0.402402,100,0.44955,89.1892,0.601191,100,612.245,0.534859,0,0,48.6487,0,87.931,82.7586,86.2069,0,0,34.4828,58.6207,561.215,0,44.8276,48.2759,82.6446,0,43.1034,0,48.2759,0.369732,0.383838,44.8276,0.172463,0.425537,9.40439,413.223,37.2414,4,0,0,0,72.4138,0.327586,146.924,0,50,0.555556,48.2759,0.461805,0,0,0,0,0,0,62.069,82.6446,89.6552,0,0.488292,67.2414,65.5172,1.72414,100,48.2759,41.3793,0,48.2759,0.454545,5.17241,injury
49.4605,-77.6517,35.3072,0.287443,0.311278,0,87.5,12.5,0,47.0115,48.3974,32.6923,0,49.3056,17.617,62.5,0,44.4444,33.3333,22.2222,38.4615,45.8333,5.76356,13.339,11.1111,0.237354,0.34651,30,60,10,0,38.4615,50,97.2222,14.7929,11.1111,0.55715,0.392169,0,100,0,0,73.0769,48.6111,42.1458,26.3889,0.366515,0.324884,0,62.5,0,37.5,30.7692,57.2917,0.597324,0,0,0,61.4583,58.3333,-207.612,62.5,0,0,0,59.375,0.553476,0,50,0,519.031,207.465,97.5,93.75,0.337481,0.336553,100,0,0,33.3333,48.9583,679.243,0.306162,0,100,3,-71.736,81.0891,30.9028,0.235761,0,75,25,0,12.7451,8.33333,34.6021,0.177083,0,100,0,0,3.92157,47.9167,43.75,2,0.313726,0,0,0,0,34.6021,0.466531,0,50,63.8889,58.3333,0.453997,0,0.349023,0.391026,100,30.8642,50,0,0,91.6667,59.1716,0.384615,0,0,0,76.3889,0.800463,0.115385,0,56.9444,0.547337,384.615,0.276331,33.3333,0.268056,22.2222,0.269231,100,59.1716,0.12237,0,0,48.6111,0,70.6897,68.9655,82.7586,0.733443,0,20.3448,48.2759,-121.053,0,44.8276,48.2759,1100,0,44.8276,0,51.7241,0.25447,0.387037,44.8276,0.247126,0.216667,10.6897,450,42.0063,1,0.267241,0.1,0,53.4483,0.431034,-150,0,68.9655,0.15,0,0,0,0,216.667,0.183333,0,0,72.4138,100,82.7586,0,0.607143,58.6207,58.6207,55.1724,100,67.2414,68.3908,0,81.0345,0.65,32.7586,injury
