@relation 'Imagette-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval-Sweka.attributeSelection.GeneticSearch -Z 20 -G 20 -C 0.6 -M 0.033 -R 20 -S 1-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval-Sweka.attributeSelection.BestFirst -D 1 -N 5'

@attribute Airs_Center_X_GLOBAL numeric
@attribute Airs_Triangle_1_Y_GLOBAL numeric
@attribute Airs_Triangle_3_X_GLOBAL numeric
@attribute Harris_Corners_X_GLOBAL numeric
@attribute Mass_Center_X_Global numeric
@attribute Mass_Center_Y_Global numeric
@attribute Hough_Lines_Vertical_Global numeric
@attribute Hough_Lines_Horizontal_Global numeric
@attribute Hough_Lines_DiagonalPos_Global numeric
@attribute Hough_Lines_DiagonalNeg_Global numeric
@attribute Hough_Circles_X_Global numeric
@attribute Hough_Circles_Y_Global numeric
@attribute Hough_Circles_Radius_Global numeric
@attribute Airs_Center_X_0_4 numeric
@attribute Airs_Triangle_1_X_0_4 numeric
@attribute Airs_Triangle_2_Y_0_4 numeric
@attribute Harris_Corners_X_0_4 numeric
@attribute Hough_Lines_Vertical_0_4 numeric
@attribute Hough_Lines_Horizontal_0_4 numeric
@attribute Hough_Lines_DiagonalPos_0_4 numeric
@attribute Hough_Lines_DiagonalNeg_0_4 numeric
@attribute Hough_Circles_Radius_0_4 numeric
@attribute Airs_Center_X_1_4 numeric
@attribute Airs_Triangle_1_Y_1_4 numeric
@attribute Airs_Triangle_2_X_1_4 numeric
@attribute Harris_Corners_X_1_4 numeric
@attribute Hough_Lines_Vertical_1_4 numeric
@attribute Hough_Lines_Horizontal_1_4 numeric
@attribute Hough_Lines_DiagonalPos_1_4 numeric
@attribute Hough_Lines_DiagonalNeg_1_4 numeric
@attribute Hough_Lines_Nb_1_4 numeric
@attribute Airs_Center_X_2_4 numeric
@attribute Airs_Triangle_1_X_2_4 numeric
@attribute Airs_Triangle_3_Y_2_4 numeric
@attribute Mass_Center_X_2_4 numeric
@attribute Mass_Center_Y_2_4 numeric
@attribute Hough_Lines_Vertical_2_4 numeric
@attribute Hough_Lines_Horizontal_2_4 numeric
@attribute Hough_Lines_DiagonalPos_2_4 numeric
@attribute Hough_Lines_DiagonalNeg_2_4 numeric
@attribute Hough_Circles_Radius_2_4 numeric
@attribute Airs_Center_X_3_4 numeric
@attribute Airs_Triangle_1_Y_3_4 numeric
@attribute Airs_Length_Contours_3_4 numeric
@attribute Harris_Corners_X_3_4 numeric
@attribute Mass_Center_X_3_4 numeric
@attribute Mass_Center_Y_3_4 numeric
@attribute Hough_Lines_Vertical_3_4 numeric
@attribute Hough_Lines_Horizontal_3_4 numeric
@attribute Hough_Lines_DiagonalPos_3_4 numeric
@attribute Airs_Center_X_0_9 numeric
@attribute Mass_Center_Y_0_9 numeric
@attribute Hough_Lines_Vertical_0_9 numeric
@attribute Hough_Lines_DiagonalPos_0_9 numeric
@attribute Hough_Lines_DiagonalNeg_0_9 numeric
@attribute Airs_Center_X_1_9 numeric
@attribute Airs_Triangle_1_X_1_9 numeric
@attribute Airs_Triangle_1_Y_1_9 numeric
@attribute Mass_Center_Y_1_9 numeric
@attribute Hough_Lines_Horizontal_1_9 numeric
@attribute Hough_Lines_DiagonalNeg_1_9 numeric
@attribute Black_Pixel_2_9 numeric
@attribute Airs_Center_X_2_9 numeric
@attribute Mass_Center_X_2_9 numeric
@attribute Mass_Center_Y_2_9 numeric
@attribute Hough_Lines_DiagonalPos_2_9 numeric
@attribute Hough_Lines_DiagonalNeg_2_9 numeric
@attribute Airs_Center_X_3_9 numeric
@attribute Airs_Triangle_1_Y_3_9 numeric
@attribute Airs_Length_Contours_3_9 numeric
@attribute Harris_Corners_X_3_9 numeric
@attribute Mass_Center_X_3_9 numeric
@attribute Mass_Center_Y_3_9 numeric
@attribute Hough_Lines_Vertical_3_9 numeric
@attribute Hough_Lines_DiagonalPos_3_9 numeric
@attribute Hough_Lines_DiagonalNeg_3_9 numeric
@attribute Black_Pixel_4_9 numeric
@attribute Airs_Triangle_1_Y_4_9 numeric
@attribute Airs_Triangle_2_X_4_9 numeric
@attribute Airs_Length_Contours_4_9 numeric
@attribute Mass_Center_Y_4_9 numeric
@attribute Hough_Lines_Vertical_4_9 numeric
@attribute Hough_Lines_Nb_4_9 numeric
@attribute Airs_Center_X_5_9 numeric
@attribute Airs_Triangle_1_Y_5_9 numeric
@attribute Airs_Triangle_3_X_5_9 numeric
@attribute Mass_Center_Y_5_9 numeric
@attribute Hough_Lines_Horizontal_5_9 numeric
@attribute Hough_Lines_DiagonalPos_5_9 numeric
@attribute Hough_Lines_DiagonalNeg_5_9 numeric
@attribute Airs_Triangle_1_X_6_9 numeric
@attribute Airs_Triangle_3_Y_6_9 numeric
@attribute Hough_Lines_Horizontal_6_9 numeric
@attribute Black_Pixel_7_9 numeric
@attribute Airs_Triangle_1_Y_7_9 numeric
@attribute Airs_Triangle_2_X_7_9 numeric
@attribute Airs_Length_Contours_7_9 numeric
@attribute Harris_Corners_Y_7_9 numeric
@attribute Mass_Center_Y_7_9 numeric
@attribute Hough_Lines_Vertical_7_9 numeric
@attribute Hough_Lines_DiagonalPos_7_9 numeric
@attribute Hough_Lines_DiagonalNeg_7_9 numeric
@attribute Hough_Circles_Radius_7_9 numeric
@attribute Airs_Center_X_8_9 numeric
@attribute Airs_Triangle_2_Y_8_9 numeric
@attribute Hough_Lines_DiagonalPos_8_9 numeric
@attribute Hough_Lines_DiagonalNeg_8_9 numeric
@attribute Airs_Center_X_0_16 numeric
@attribute Airs_Triangle_1_X_0_16 numeric
@attribute Harris_Corners_X_0_16 numeric
@attribute Mass_Center_X_0_16 numeric
@attribute Mass_Center_Y_0_16 numeric
@attribute Mass_Center_X_1_16 numeric
@attribute Hough_Lines_DiagonalPos_1_16 numeric
@attribute Black_Pixel_2_16 numeric
@attribute Airs_Triangle_1_Y_2_16 numeric
@attribute Harris_Corners_X_2_16 numeric
@attribute Hough_Lines_Horizontal_2_16 numeric
@attribute Airs_Triangle_1_Y_3_16 numeric
@attribute Harris_Corners_X_3_16 numeric
@attribute Hough_Lines_DiagonalNeg_3_16 numeric
@attribute Airs_Center_X_4_16 numeric
@attribute Airs_Triangle_1_X_4_16 numeric
@attribute Mass_Center_X_4_16 numeric
@attribute Hough_Lines_Vertical_4_16 numeric
@attribute Hough_Lines_DiagonalPos_4_16 numeric
@attribute Airs_Center_Y_5_16 numeric
@attribute Airs_Triangle_1_Y_5_16 numeric
@attribute Mass_Center_X_5_16 numeric
@attribute Mass_Center_Y_5_16 numeric
@attribute Mass_Center_X_6_16 numeric
@attribute Mass_Center_Y_6_16 numeric
@attribute Hough_Lines_DiagonalNeg_6_16 numeric
@attribute Airs_Center_Y_7_16 numeric
@attribute Harris_Corners_X_7_16 numeric
@attribute Mass_Center_X_7_16 numeric
@attribute Mass_Center_Y_7_16 numeric
@attribute Black_Pixel_8_16 numeric
@attribute Airs_Triangle_1_Y_8_16 numeric
@attribute Mass_Center_Y_8_16 numeric
@attribute Hough_Lines_Horizontal_8_16 numeric
@attribute Airs_Center_X_9_16 numeric
@attribute Airs_Center_X_10_16 numeric
@attribute Mass_Center_Y_10_16 numeric
@attribute Hough_Lines_DiagonalPos_10_16 numeric
@attribute Mass_Center_X_11_16 numeric
@attribute Mass_Center_X_12_16 numeric
@attribute Mass_Center_Y_12_16 numeric
@attribute Hough_Lines_Horizontal_12_16 numeric
@attribute Airs_Center_X_13_16 numeric
@attribute Airs_Center_X_14_16 numeric
@attribute Airs_Center_Y_14_16 numeric
@attribute Airs_Center_X_15_16 numeric
@attribute Mass_Center_Y_15_16 numeric
@attribute Class {accident,bomb,car,casualty,electricity,fire-brigade,fire,flood,gas,injury,paramedics,person,police,road-block}

@data
49.8358,60.7379,-10.1714,77.3623,0.454422,0.551736,18.3673,69.3878,12.2449,0,49.5112,45.7252,24.01,53.6364,59.6062,-0.21476,61.8182,21.4286,14.2857,50,14.2857,34.3902,45,20.9656,-5.2845,85.4545,45.4545,54.5455,0,0,11,49.5455,46.8595,132.362,0.35711,0.239242,11.6279,53.4884,18.6047,16.2791,24.2547,48.9028,138.748,1029,84.5455,0.457118,0.468483,28.2051,38.4615,20.5128,69.863,0.505585,22.2222,77.7778,0,49.3151,137.215,72.0165,0.166667,100,0,11.6185,43.4761,0.807458,0.372016,0,0,49.3151,190.81,151.5,27.3973,0.514588,0.56819,18.1818,27.2727,18.1818,4.00812,99.5053,-6.05027,144,0.814097,33.3333,3,49.2928,178.326,-23.3578,0.427678,33.3333,0,11.1111,-6.84932,50.2401,50,19.6601,130.208,-84.4436,755,25.3425,0.41831,12.5,16.6667,16.6667,34.2593,47.2603,3.42936,22.2222,0,84.5455,100.096,97.5758,0.883131,0.746477,0.196724,14.2857,14.4124,290.185,61.8182,10,-6.43576,37.4545,0,50.6298,-8.21317,0.660077,10,0,118.977,15.1425,0.380925,0.53005,0.326359,0.398616,36.3636,80.3093,69.0909,0.346296,0.223128,11.1752,143.636,0,100,39.7608,49.0909,0.507793,66.6667,0,0,0,0,71.8182,50.6253,78.1359,49.0909,0.389312,car
50.491,-29.0879,28.2319,97.0732,0.414182,0.613146,16.3636,60,14.5455,9.09091,43.1013,49.1856,21.5345,55.0212,68.99,-1.82284,69.5238,0,0,63.6364,36.3636,33.869,48.9025,39.6825,95.886,92.381,30,70,0,0,10,49.5238,-34.1752,55.6834,0.601914,0.391616,14.8148,35.1852,27.7778,22.2222,23.8095,53.0755,151.213,2127.5,86.6667,0.298977,0.408621,25,47.5,15,77.1429,0.598666,60,40,0,49.2857,-30.5991,-39.6025,0.217783,60,40,10.7143,50.1931,0.913492,0.563492,0,0,47.6043,172.194,92,7.85714,0.677997,0.74854,10,90,0,6.35204,110.225,-1.46905,519,0.821904,0,9,52.6988,212.515,124.546,0.41139,14.2857,0,28.5714,97.1429,3.18878,56.25,22.3724,191.775,-129.115,537,86.4286,0.339938,19.2308,30.7692,15.3846,35.7143,45,156.505,46.1538,0,95.1923,94.2308,98.0769,0,0,0.438009,37.5,14.6978,331.73,60.5769,12.5,3.87874,61.3782,40,52.1978,96.1538,0.575608,0,0,99.2063,5.66893,0.718512,0.397642,0.284072,0.246147,54.5455,96.3719,73.0769,0.542041,0.333596,10.7143,158.127,0.345238,100,49.0385,65.3846,0.520892,80,0,0,0,0,85.5769,50.176,146.339,49.0385,0.43254,car
49.7596,68.2524,-10.8195,96.486,0.441532,0.680273,22.9167,47.9167,12.5,16.6667,43.1669,46.6888,22.4934,59.6154,88.4362,-2.39515,89.4231,0,0,100,0,36,48.5577,59.375,94.3047,96.1538,33.3333,33.3333,0,33.3333,9,49.5192,121.075,147.932,0.498079,0.48767,36.5854,21.9512,21.9512,19.5122,25,52.4038,110.938,616,83.1731,0.400064,0.597722,22.2222,48.1481,29.6296,86.2319,0.818687,100,0,0,49.2393,106.805,135.641,0.385124,8.33333,50,9.48865,49.2754,0.475845,0.408805,0,0,54.0523,181.559,1491,79.7101,0.718935,0.681443,33.3333,33.3333,0,3.39076,117.48,2.1004,55.5,0.575679,33.3333,3,50.2481,-4.57712,140.727,0.31761,0,0,0,-42.6049,79.2863,46.6667,20.5086,3.55999,-29.9535,732,82.6087,0.562199,25,20.8333,33.3333,20.7547,49.2754,3.55999,5.55556,0,0,0,96.1538,0,0,0.663245,87.5,7.35577,244.487,47.1154,75,-13.1646,68.2692,0,50,-88.4615,0.483618,37.5,0,137.5,425.746,0.665292,0.572336,0.47787,0.409961,0,65.625,75,0.314936,0.219078,11.875,285.372,0.628184,75,49.0385,76.9231,0.687256,100,0.117842,0,0,0,47.1154,50.9615,159.375,41.1966,0.380789,car
50.5195,60.8676,-6.60294,96.7892,0.383713,0.701252,20.5882,67.6471,11.7647,0,45.9111,52.0018,26.0009,60.8491,64.7981,-1.88247,66.9811,10,20,50,20,38.3199,49.5283,46.1222,91.4678,91.5094,50,50,0,0,10,49.1978,134.674,106.933,0.306894,0.431688,15.625,37.5,21.875,25,25.3165,52.3067,1.60231,1443.5,89.6226,0.453539,0.672506,28,60,4,78.169,0.562597,50,50,0,49.2958,114.378,112.753,0.244298,75,12.5,11.1051,47.8873,0.886541,0.616453,0,0,40.8451,184.911,199.5,70.7747,0.392597,0.48128,0,100,0,0,0,0,0,0,0,0,92.9577,3.69823,136.878,0,0,0,0,-71.831,22.1893,59.0909,19.7183,33.6056,136.878,319.5,57.7465,0.485664,10,15,5,41.8269,46.4789,-69.3961,0,9.09091,96.2264,96.2264,98.1132,0,0,0.347479,11.1111,1.35462,243.261,62.2642,100,6.57462,94.3396,0,51.7736,-22.4128,0.679921,16.6667,0,124.918,9.45102,0.322869,0.349413,0.514554,0.272247,6.66667,95.332,79.2453,0.658412,0.360755,11.8529,197.239,0,100,48.1132,70.7547,0.548993,66.6667,0,0,0,0,91.5094,47.6872,178.045,6.60377,0,car
49.4949,-50.9095,32.8941,81.6835,0.432559,0.709004,27.451,54.902,15.6863,1.96078,43.9153,48.1859,22.9592,64.1414,11.9092,173.155,70.7071,0,0,57.1429,42.8571,30.8163,48.2164,38.8071,98.4126,90.404,25,75,0,0,8,49.0361,37.3737,193.878,0.442294,0.441079,13.1579,34.2105,36.8421,15.7895,28.5714,49.6747,2.04082,733,19.8653,0.330068,0.521459,40.625,25,18.75,84.0909,0.668227,66.6667,33.3333,0,49.2424,1.51515,1.31705,0.25222,75,25,12.6153,49.1241,0.89899,0.485507,0,0,53.3622,-17.3259,391.5,78.7879,0.583057,0.594602,20,70,0,7.97101,106.825,188.159,66,0.763944,20,10,44.697,-11.7126,133.884,0.444488,0,0,0,-57.5758,35.693,28.5714,20.5204,-24.4929,149.86,312.5,83.3333,0.333053,11.7647,29.4118,0,33.3333,44.697,228.193,0,0,0,0,89.7959,0,0,0.430982,20,23.5569,-7.36032,39.7959,11.1111,-51.2059,41.8367,0,48.9796,98.2173,0.541634,37.5,0,134.694,-71.8034,0.335162,0.373989,0.614879,0.59062,0,122.449,66.3265,0.047619,0.411255,13.4694,203.196,0,100,48.9796,78.5714,0.675259,100,0.056122,0,0,0,80.6122,54.0816,167.347,47.449,0.351673,car
49.7664,26.5179,-24.4878,35.1363,0.395434,0.500856,0,86.6667,13.3333,0,48.9875,50.1168,29.0304,49.5327,23.7,3.55999,39.2523,0,50,50,0,43.3962,49.5327,6.79181,-3.64752,97.1963,11.1111,44.4444,44.4444,0,9,49.5327,36.0537,202.618,0.447408,0.403209,0,76.1905,14.2857,9.52381,26.0377,38.785,-29.953,124.5,42.5234,0.269828,0.395113,9.52381,80.9524,4.7619,59.8592,0.30106,0,42.8571,0,49.2958,97.1831,8.16327,0,100,0,13.4004,49.2958,0.516357,0.439742,33.3333,0,13.3803,8.16327,24,20.9507,0.116238,0.271192,0,100,0,1.44869,212.245,130.926,6,0,0,1,35.7485,-8.0122,93.1126,0,0,0,0,97.1831,8.16327,66.6667,26.1569,-14.966,1.98373,139,47.8873,0.29059,0,14.2857,4.7619,40,34.507,8.16327,0,0,70.7547,35.5795,79.2453,0.65748,0.560292,0.012579,0,20.3193,63.9531,81.1321,100,-34.9112,45.283,0,53.7736,96.2264,0,0,0,127.794,-38.0389,0.276228,0.172913,0.427948,0.292623,0,0,41.5094,0,0,13.9332,0,0,100,49.0566,25.4717,0.475962,100,0,0,0,0,55.6604,13.2075,191.343,53.7736,0.848485,car
49.4681,1.1562,71.6057,49.2531,0.495654,0.552482,8.33333,77.7778,13.8889,0,49.3099,47.8349,32.3162,53.7234,46.6059,4.7259,51.773,11.1111,44.4444,44.4444,0,40.942,49.5851,4.7259,-8.15429,86.7021,42.8571,57.1429,0,0,7,49.4681,-20.9115,1.73376,0.513843,0.380182,3.57143,60.7143,21.4286,14.2857,33.6957,45.7447,4.7259,859,18.617,0.333378,0.249323,0,69.5652,21.7391,68.5484,0.53957,0,75,0,49.1936,110.576,22.3469,0,100,0,16.7534,49.4081,0.225806,0.038979,0,0,49.1936,301.769,100,12.0968,0.453345,0.630652,0,100,0,14.0999,260.8,273.614,14.5,0.837617,0,8,44.3548,-3.18546,140.479,0.75202,80,20,0,96.7742,10.4058,42.8571,20.5515,-135.276,2.60146,49.5,54.8387,0.327391,0,16.6667,0,30.6452,24.1935,-73.2124,25,0,82.9787,95.7447,95.7447,0.859323,0.739915,0.053514,0,28.1221,100.819,36.8794,77.7778,7.72118,78.7234,0,0,0,0,0,0,189.036,587.047,0.551911,0.484803,0.629421,0.365179,0,37.8072,4.25532,0.037825,0.077295,15.6337,186.458,0,100,48.032,39.3617,0.475973,66.6667,0,0,0,0,76.5957,48.9362,255.198,48.9362,0.713649,car
49.7573,28.1207,-20.3444,95.0174,0.452955,0.577684,3.0303,84.8485,12.1212,0,54.9573,53.9394,28.2492,52.4272,45.3957,9.87654,50,0,50,50,0,33.7037,49.1558,15.9245,-7.95381,84.466,28.5714,71.4286,0,0,7,50.0922,106.622,10.4769,0.624397,0.380866,0,68.4211,21.0526,10.5263,28.1481,47.0874,-10.0134,534.5,91.2621,0.331276,0.400531,12,68,12,66.1765,0.483304,0,60,0,49.2647,-44.4118,45.3333,0,100,0,18.7255,49.7075,0.556318,0.222716,0,0,49.2647,-35.5459,124.5,16.1765,0.174419,0.436955,0,80,0,13.5294,311.111,-7.5692,201,0.819095,0,7,46.3235,-5.27223,130.17,0.323889,75,0,0,97.0588,11.1111,75,24.902,294.434,1.65053,89,50.7353,0.431621,0,16.6667,8.33333,33.3333,48.1787,11.1111,33.3333,0,81.3725,56.8627,80.3922,0.842224,0.600766,0.019608,0,31.016,413.223,9.80392,77.7778,10.3306,37.2549,0,63.7255,54.902,0,0,0,92.9752,561.444,0.600158,0.443068,0.560598,0.395238,0,82.6446,0.980392,0.068528,0.125803,18.4492,229.543,0,100,49.0196,45.098,0.483586,60,0,0,0,0,81.3725,49.0196,227.273,49.0196,0.451515,car
49.505,137.484,43.1464,65.0428,0.496982,0.494155,17.0732,65.8537,17.0732,0,47.6995,49.5043,30.1058,58.9109,-16.457,346.074,59.0759,0,25,75,0,57.5758,49.0099,222.944,75.8636,86.6337,33.3333,66.6667,0,0,9,50.7678,-58.4158,66.3704,0.491385,0.403131,0,88,12,0,22.7273,40.9241,5.16529,1338,67.8218,0.308387,0.436325,10,76.6667,6.66667,76.8657,0.410061,0,100,0,49.2537,97.0149,93.2752,0,100,0,17.2928,49.2537,0.329486,0.08,20,0,38.806,-198.335,39.5,62.6866,0.381458,0.482759,0,66.6667,0,9.41843,321.046,-5.01225,165.5,0.800447,0,8,35.8209,321.046,100.245,0.3,33.3333,0,0,-71.9862,11.8906,75,31.2403,-193.332,2.22767,53.5,62.6866,0.378256,0,16.6667,16.6667,37.931,38.806,11.8906,37.5,0,95,94,96,0.946667,0.878788,0.140228,40,23.9091,15.7204,30,66.6667,686.385,36,50,49,-15.25,0.05,0,0,165.289,20.6612,0.405053,0.560125,0.284561,0.432991,33.3333,123.967,66,0.085037,0.243771,16.2727,20.212,0,100,49,71,0.494264,80,0,0,0,0,55,50,413.223,49,0.650172,car
49.5215,58.9345,-27.0847,41.5691,0.504291,0.544435,7.89474,73.6842,18.4211,0,54.0166,53.7152,29.2054,52.8846,5.68613,199.686,33.0128,0,30,70,0,32.0261,50.2373,40.6236,-4.38839,99.0385,37.5,50,12.5,0,8,48.8052,0.961538,-0.149793,0.393433,0.450797,6.89655,72.4138,10.3448,10.3448,23.0392,43.75,-66.517,504.5,27.8846,0.311123,0.447765,15.7895,63.1579,21.0526,62.3188,0.415767,0,66.6667,0,49.2754,-94.2029,190.977,0.110294,100,0,15.942,49.2754,0.511362,0.16703,0,0,17.3913,8.65052,56,0.724638,0.155934,0.421605,80,20,0,5.15772,201.845,25.9049,70,0.866153,0,5,42.8007,276.817,-25.2048,0.524258,66.6667,0,0,97.1014,8.65052,76.4706,27.3231,8.65052,270.951,759.5,92.7536,0.309845,0,6.66667,6.66667,47.0588,42.029,-15.0583,40,0,73.0769,37.2391,66.0256,0.569431,0.488167,0,0,21.3846,16,55.7692,100,368,7.69231,0,49.0385,17.9766,0.212927,0,0,144,16,0.302792,0.283269,0.399162,0.338214,0,24,75,0.372596,0.076667,15.7692,172.387,0.15,100,49.0385,35.5769,0.450476,50,0,0,0,0,67.3077,37.0325,230.031,55.7692,0.516684,car
49.7537,17.7684,-21.4092,63.715,0.437588,0.638029,16.2162,67.5676,16.2162,0,49.6355,50.3193,23.6807,56.9307,9.22069,182.011,64.3564,0,25,75,0,42.7966,49.1207,16.7407,-6.24306,90.5941,37.5,62.5,0,0,8,49.505,65.6216,185.93,0.520478,0.324912,2.94118,64.7059,14.7059,17.6471,28.5311,45.6346,-24.8971,1214,4.9505,0.247812,0.448909,6.45161,54.8387,25.8065,70.8955,0.321411,0,100,0,49.2537,192.537,90.8493,0,100,0,16.9537,49.2537,0.606136,0.262108,0,0,49.4467,243.261,835.5,12.4378,0.200785,0.507866,0,50,0,4.63069,201.423,2.22767,63,0.444237,0,4,43.2836,243.261,115.839,0,50,0,0,-3.62473,6.57462,55.5556,25.7176,-230.112,2.22767,173,0.746269,0.317427,0,25,6.25,41.0256,38.806,6.57462,38.4615,0,87,78,92,0.895,0.808429,0.193807,16.6667,18.6207,321.046,35,80,351.949,23,0,78,50.5882,0.788835,66.6667,0,142.687,-122.24,0.658395,0.450473,0.203633,0.39796,66.6667,136.742,62,0.163818,0.289551,16.6897,71.3436,0,100,49,61,0.474635,100,0,0,0,0,75,49.6809,237.812,49,0.593193,car
49.2014,-68.8344,23.2395,76.5644,0.483241,0.67524,10.2564,76.9231,12.8205,0,52.3432,51.983,27.7614,56.1224,41.9343,5.79012,45.4082,11.1111,44.4444,44.4444,0,33.4821,50.2074,44.7515,-6.1368,84.6939,50,16.6667,33.3333,0,6,49.4898,26.8288,222.875,0.624843,0.610991,14.7059,61.7647,8.82353,14.7059,33.9286,47.9592,32.6318,1867,72.7891,0.418959,0.36286,4.54545,72.7273,18.1818,68.4615,0.565203,57.1429,14.2857,0,49.2308,192.308,80.3506,0,100,0,19.2931,49.4457,0.576923,0.04955,16.6667,0,51.2974,255.661,166,45.3846,0.475629,0.61168,40,60,0,5.40541,195.367,149.112,135.5,0.580652,0,2,49.8756,-9.64275,133.848,0.435811,60,0,0,-34.7253,7.3046,61.5385,27.8586,-85.3595,75.4015,267,47.6923,0.478143,0,0,10.5263,27.7027,49.2308,7.3046,30.7692,0,76.5306,99.3899,90.4762,0.821115,0.498947,0,0,17.5656,331.633,39.7959,83.3333,426.541,50.6122,0,48.9796,95.9184,0.380008,0,0,178.571,412.415,0.447256,0.553322,0.365587,0.293884,0,108.418,19.7279,0.312587,0.266968,17.7114,102.041,0,100,46.9807,53.0612,0.474962,0,0,0,0,0,78.5714,18.3673,172.194,48.9796,0.74093,car
49.1183,-57.0676,13.0764,92.3763,0.437777,0.603144,14.2857,80,5.71429,0,47.1182,52.2569,30.816,55.3763,107.303,39.174,32.7189,0,50,50,0,45.8333,46.2366,1.87505,91.1575,79.0323,42.8571,57.1429,0,0,7,49.4624,135.298,140.604,0.325986,0.375513,9.67742,74.1935,12.9032,3.22581,22.9167,49.5842,4.34028,504,90.3226,0.330354,0.371885,6.06061,81.8182,9.09091,64.5161,0.317477,50,0,0,49.1936,96.7742,54.6499,0,100,0,19.254,41.9355,0.721505,0.169792,0,0,52.6979,292.969,93.5,91.9355,0.52404,0.699529,0,50,0,8.92137,97.6562,162.591,30.5,0.459315,0,4,47.8863,-5.65378,134.078,0.405382,66.6667,0,0,96.7742,310.547,53.3333,32.8125,-72.146,2.60146,684,41.9355,0.294153,0,11.7647,0,32.0312,47.5806,1.72335,11.1111,0,69.686,45.8293,66.1491,0.667391,0.213426,0,0,28.2609,381.944,8.69565,83.3333,381.944,26.8116,20,48.913,-86.9565,0.433696,0,0,173.611,17.3611,0.271568,0.445611,0.412267,0.300595,12.5,112.847,56.5217,0.151208,0.117666,20.3804,58.0699,0,100,38.0435,41.3043,0.640625,0,0,0,0,0,72.8261,51.087,286.458,48.2305,0.675937,car
49.0266,-24.288,10.4494,84.6963,0.406063,0.685137,18.9189,72.973,8.10811,0,50.0446,51.4879,29.2929,56.044,28.714,2.25248,32.967,25,62.5,12.5,0,56.1224,45.6044,205.751,99.2796,76.9231,42.8571,57.1429,0,0,7,49.4506,-67.9249,-13.8395,0.516264,0.388068,17.2414,58.6207,6.89655,17.2414,25,48.3517,10.6726,525.5,94.5055,0.382493,0.443073,0,86.3636,9.09091,63.3333,0.40766,0,50,0,49.1667,104.722,27.5482,0,100,0,18.7374,41.6667,0.492593,0.02862,0,0,52.5753,-10.9606,92,94.1667,0.466373,0.72873,60,0,0,8.78788,186.205,-16.8981,73.5,0.782979,0,5,48.7091,-7.43613,134.938,0.42803,100,0,0,-29.3333,9.18274,42.8571,29.1919,-74.698,2.77778,200,51.1111,0.252105,13.3333,13.3333,0,42.4242,48.3333,9.18274,7.69231,0,67.8788,43.3918,66.6667,0.476975,0.206366,0,0,34.8148,381.944,17.7778,85.7143,313.383,49.6296,16.6667,54.4444,95.5556,0.582613,16.6667,0,182.292,-12.687,0.567873,0.605486,0.491392,0.249514,20,112.847,25.3333,0.223457,0.192593,20.1852,2.17014,0,100,38.7564,42.2222,0.298611,0,0,0,0,0,72.2222,50,251.736,48.2011,0.484785,car
50.1588,55.5741,-32.1312,98.2635,0.545592,0.649381,13.8889,77.7778,8.33333,0,55.6642,49.7401,29.8077,54.2553,5.96783,198.892,35.6383,18.1818,54.5455,27.2727,0,48.0769,47.9844,57.3389,-8.82215,81.9149,36.3636,63.6364,0,0,11,49.4681,1.06383,-75.8136,0.344218,0.411668,7.69231,61.5385,19.2308,11.5385,24.5192,49.4681,-88.5346,122,91.4894,0.412475,0.560378,8.33333,75,8.33333,62.0968,0.608781,33.3333,0,0,49.1936,1.6129,118.512,0,100,0,18.5958,46.0664,0.735279,0.156629,0,0,49.5908,-16.9939,137.5,98.3871,0.507248,0.767551,100,0,0,2.65655,297.638,130.043,26,0.904412,0,0,48.0727,-18.9833,134.05,0.459559,50,0,0,96.7742,8.65052,88.8889,29.1746,-259.516,40.6478,176,37.0968,0.508214,13.3333,0,6.66667,55.8824,48.3871,8.65052,23.0769,7.69231,70.2128,41.844,71.2766,0.604492,0.632479,0,0,11.7021,421.598,68.0851,50,-10.4722,19.1489,66.6667,48.9362,95.7447,0.590506,0,0,170.118,14.7929,0.318868,0.318187,0.423337,0.358669,50,162.722,23.4043,0.154446,0.192669,16.0393,131.416,0,100,42.7842,36.1702,0.302885,0,0,0,0,0,72.3404,48.9362,266.272,36.1702,0.680288,car
